"filename", "language", "Python", "XML", "Batch", "Properties", "C++", "PowerShell", "HTML", "JSON", "Java", "comment", "blank", "total"
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\euckrfreq.py", "Python", 151, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 196
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\euckrprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\euctwfreq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 41, 7, 388
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\euctwprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 47
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\gb2312freq.py", "Python", 239, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 284
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\gb2312prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 47
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\hebrewprober.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 186, 24, 293
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\jisfreq.py", "Python", 277, 0, 0, 0, 0, 0, 0, 0, 0, 41, 8, 326
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\jpcntx.py", "Python", 169, 0, 0, 0, 0, 0, 0, 0, 0, 44, 21, 234
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\langbulgarianmodel.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 39, 8, 229
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\langcyrillicmodel.py", "Python", 286, 0, 0, 0, 0, 0, 0, 0, 0, 34, 14, 334
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\langgreekmodel.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 37, 7, 226
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\langhebrewmodel.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 201
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\langhungarianmodel.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 37, 7, 226
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\langthaimodel.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 38, 6, 200
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\langturkishmodel.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 194
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\latin1prober.py", "Python", 97, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 146
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\mbcharsetprober.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 28, 13, 92
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\mbcsgroupprober.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 55
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\mbcssm.py", "Python", 476, 0, 0, 0, 0, 0, 0, 0, 0, 44, 53, 573
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\sbcharsetprober.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 133
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\sbcsgroupprober.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 74
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\sjisprober.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 93
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\universaldetector.py", "Python", 202, 0, 0, 0, 0, 0, 0, 0, 0, 55, 30, 287
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\utf8prober.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 83
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\chardet\version.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\colorama\__init__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\colorama\ansi.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 103
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\colorama\ansitowin32.py", "Python", 195, 0, 0, 0, 0, 0, 0, 0, 0, 23, 40, 258
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\colorama\initialise.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 81
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\colorama\win32.py", "Python", 123, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 153
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\colorama\winterm.py", "Python", 123, 0, 0, 0, 0, 0, 0, 0, 0, 28, 19, 170
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\contextlib2.py", "Python", 341, 0, 0, 0, 0, 0, 0, 0, 0, 72, 106, 519
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\__init__.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 24
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\_backport\__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\_backport\misc.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 42
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\_backport\shutil.py", "Python", 605, 0, 0, 0, 0, 0, 0, 0, 0, 32, 128, 765
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\_backport\sysconfig.cfg", "Properties", 0, 0, 0, 72, 0, 0, 0, 0, 0, 4, 9, 85
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\_backport\sysconfig.py", "Python", 545, 0, 0, 0, 0, 0, 0, 0, 0, 112, 130, 787
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\_backport\tarfile.py", "Python", 1995, 0, 0, 0, 0, 0, 0, 0, 0, 270, 343, 2608
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\compat.py", "Python", 867, 0, 0, 0, 0, 0, 0, 0, 0, 91, 163, 1121
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\database.py", "Python", 1116, 0, 0, 0, 0, 0, 0, 0, 0, 44, 180, 1340
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\index.py", "Python", 451, 0, 0, 0, 0, 0, 0, 0, 0, 21, 45, 517
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\locators.py", "Python", 1114, 0, 0, 0, 0, 0, 0, 0, 0, 76, 113, 1303
"c:\Users\USER\Desktop\200000\venv\Lib\site-packages\pip\_vendor\distlib\manifest.py", "Python", 275, 0, 0, 0, 0, 0, 0, 0, 0, 51, 68, 394
